threshold,tpr_bad,fpr_good,ks
0.32845903709292334,0.028055719050421816,0.006019527346712736,0.02203619170370908
0.3283097448865562,0.028055719050421816,0.006055644510793013,0.0220000745396288
0.3282740497579864,0.028153815970178537,0.006055644510793013,0.022098171459385522
0.3281456298625485,0.028153815970178537,0.00611583978426014,0.022037976185918396
0.32812860395313054,0.028251912889935255,0.00611583978426014,0.022136073105675114
0.3280241940974543,0.028251912889935255,0.006127878838953565,0.02212403405098169
0.32801568246927404,0.028350009809691976,0.006127878838953565,0.02222213097073841
0.32722807163661205,0.028350009809691976,0.0062843865499680965,0.02206562325972388
0.32721418635390526,0.028448106729448697,0.0062843865499680965,0.022163720179480602
0.32699035216064654,0.028448106729448697,0.006320503714048373,0.022127603015400323
0.32697968868230826,0.028546203649205414,0.006320503714048373,0.02222569993515704
0.3268504828335747,0.028546203649205414,0.006368659932822074,0.02217754371638334
0.3268274431370286,0.028644300568962135,0.006368659932822074,0.02227564063614006
0.32677107932664295,0.028644300568962135,0.0063806989875155005,0.022263601581446635
0.32641707522801655,0.028742397488718853,0.0063806989875155005,0.022361698501203352
0.32628194567106483,0.028742397488718853,0.006392738042208926,0.022349659446509927
0.3262052407091237,0.028840494408475574,0.006392738042208926,0.022447756366266648
